siteID,date,element,data_value,measurement_flag,quality_flag,source_flag,obs_time,location
US1NYRC0001,20191209,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191209,PRCP,64,NA,NA,N,0700,Staten
US1NYKN0025,20191210,PRCP,325,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191210,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191210,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191210,DAPR,8,NA,NA,N,0700,Manhattan
US1NYNY0074,20191210,MDPR,493,NA,NA,N,0700,Manhattan
US1NYQN0026,20191210,PRCP,381,NA,NA,N,0700,Queens
US1NYQN0027,20191210,PRCP,470,NA,NA,N,0623,Queens
US1NYRC0001,20191210,PRCP,391,NA,NA,N,0600,Staten
US1NYRC0002,20191210,PRCP,290,NA,NA,N,0700,Staten
US1NYKN0025,20191211,PRCP,114,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191211,SNOW,0,T,NA,N,0700,Brooklyn
US1NYKN0025,20191211,SNWD,0,T,NA,N,0700,Brooklyn
US1NYNY0074,20191211,PRCP,97,NA,NA,N,0812,Manhattan
US1NYQN0026,20191211,PRCP,132,NA,NA,N,0800,Queens
US1NYQN0027,20191211,PRCP,102,NA,NA,N,0700,Queens
US1NYQN0027,20191211,SNOW,18,NA,NA,N,0700,Queens
US1NYQN0027,20191211,SNWD,18,NA,NA,N,0700,Queens
US1NYRC0002,20191211,PRCP,112,NA,NA,N,0700,Staten
US1NYRC0002,20191211,SNOW,15,NA,NA,N,0700,Staten
US1NYRC0002,20191211,SNWD,13,NA,NA,N,0700,Staten
US1NYKN0025,20191212,PRCP,23,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191212,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191212,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191212,PRCP,15,NA,NA,N,0700,Queens
US1NYQN0026,20191212,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0026,20191212,SNWD,0,NA,NA,N,0700,Queens
US1NYQN0027,20191212,PRCP,15,NA,NA,N,0700,Queens
US1NYQN0027,20191212,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191212,SNWD,0,NA,NA,N,0700,Queens
US1NYRC0002,20191212,PRCP,8,NA,NA,N,0700,Staten
US1NYKN0025,20191213,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191213,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191213,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191213,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191213,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191213,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0002,20191213,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191213,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191214,PRCP,541,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191214,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191214,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191214,DAPR,3,NA,NA,N,0700,Manhattan
US1NYNY0074,20191214,MDPR,610,NA,NA,N,0700,Manhattan
US1NYQN0027,20191214,PRCP,635,NA,NA,N,0837,Queens
US1NYRC0001,20191214,PRCP,257,NA,NA,N,0600,Staten
US1NYRC0002,20191214,PRCP,404,NA,NA,N,0700,Staten
US1NYKN0025,20191215,PRCP,8,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191215,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191215,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191215,PRCP,5,NA,NA,N,0700,Manhattan
US1NYQN0027,20191215,PRCP,5,NA,NA,N,0700,Queens
US1NYRC0001,20191215,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191215,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191215,PRCP,13,NA,NA,N,0700,Staten
US1NYKN0025,20191216,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191216,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191216,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191216,PRCP,0,NA,NA,N,0700,Manhattan
US1NYQN0026,20191216,DAPR,3,NA,NA,N,0700,Queens
US1NYQN0026,20191216,MDPR,630,NA,NA,N,0700,Queens
US1NYQN0027,20191216,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191216,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191216,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191216,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191216,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191216,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191217,PRCP,185,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191217,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191217,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191217,PRCP,157,NA,NA,N,0700,Manhattan
US1NYQN0026,20191217,PRCP,191,NA,NA,N,0827,Queens
US1NYQN0027,20191217,PRCP,132,NA,NA,N,0626,Queens
US1NYQN0029,20191217,PRCP,185,NA,NA,N,0848,Queens
US1NYRC0001,20191217,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191217,PRCP,155,NA,NA,N,0700,Staten
US1NYKN0025,20191218,PRCP,140,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191218,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191218,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191218,PRCP,145,NA,NA,N,0700,Manhattan
US1NYQN0026,20191218,PRCP,132,NA,NA,N,0800,Queens
US1NYQN0027,20191218,PRCP,145,NA,NA,N,0700,Queens
US1NYRC0002,20191218,PRCP,112,NA,NA,N,0700,Staten
US1NYKN0025,20191219,PRCP,5,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191219,SNOW,0,T,NA,N,0700,Brooklyn
US1NYKN0025,20191219,SNWD,0,T,NA,N,0700,Brooklyn
US1NYQN0026,20191219,PRCP,3,NA,NA,N,0700,Queens
US1NYQN0027,20191219,PRCP,5,NA,NA,N,0700,Queens
US1NYQN0027,20191219,SNOW,3,NA,NA,N,0700,Queens
US1NYQN0027,20191219,SNWD,3,NA,NA,N,0700,Queens
US1NYRC0001,20191219,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191219,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191219,PRCP,0,T,NA,N,0600,Staten
US1NYRC0002,20191219,SNOW,0,T,NA,N,0600,Staten
US1NYRC0002,20191219,SNWD,0,NA,NA,N,0600,Staten
US1NYRC0002,20191219,WESF,0,T,NA,N,0600,Staten
US1NYKN0025,20191220,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191220,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191220,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191220,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191220,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191220,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191220,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191220,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191220,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191220,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191220,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191221,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191221,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191221,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191221,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191221,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191221,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191221,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191221,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191221,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191222,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191222,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191222,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191222,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191222,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191222,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191222,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191222,SNOW,0,NA,NA,N,0700,Staten
US1NYQN0027,20191223,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191223,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191223,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191223,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191223,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191224,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191224,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191224,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191224,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191224,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191224,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191224,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191224,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191225,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191225,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191225,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191225,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191225,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191225,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191225,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191225,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191226,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191226,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191226,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191226,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191226,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191226,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191226,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191226,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191227,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191227,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191227,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYRC0001,20191227,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191227,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191227,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0002,20191227,SNOW,0,NA,NA,N,0600,Staten
US1NYKN0025,20191228,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191228,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191228,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYRC0001,20191228,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191228,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191228,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191228,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191229,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191229,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191229,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191229,DAPR,11,NA,NA,N,0700,Manhattan
US1NYNY0074,20191229,MDPR,5,NA,NA,N,0700,Manhattan
US1NYRC0001,20191229,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191229,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191229,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191229,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191230,PRCP,170,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191230,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191230,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191230,PRCP,188,NA,NA,N,0700,Manhattan
US1NYRC0001,20191230,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191230,PRCP,239,NA,NA,N,1445,Staten
US1NYKN0025,20191231,PRCP,89,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191231,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191231,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191231,PRCP,114,NA,NA,N,0700,Manhattan
US1NYQN0027,20191231,DAPR,5,NA,NA,N,0700,Queens
US1NYQN0027,20191231,MDPR,193,NA,NA,N,0700,Queens
US1NYRC0001,20191231,PRCP,259,NA,NA,N,0600,Staten
US1NYRC0002,20191231,PRCP,56,NA,NA,N,0700,Staten
